iso_country,iata_code,ident,name,municipality,elevation_ft,type,gps_code,coordinates
TD,PLF,FTTP,Pala Apt.,Pala,1532,small_airport,FTTP,"9.37806, 14.925"
TD,OUT,FTTS,Bousso Apt.,Bousso,1099,small_airport,FTTS,"10.483, 16.716999"
TD,AMO,FTTU,Mao Apt.,Mao,1072,small_airport,FTTU,"14.1456, 15.3144"
TD,FYT,FTTY,Faya-Largeau Apt.,Faya-Largeau,771,medium_airport,FTTY,"17.917101, 19.111099"
ZW,BZH,FVBM,Bumi Hills Apt.,Bumi,1650,small_airport,FVBM,"-16.816485, 28.344786"
ZW,BUQ,FVBU,Joshua Mqabuko Nkomo Intl. Apt.,Bulawayo,4359,medium_airport,FVJN,"-20.017401, 28.617901"
ZW,CHJ,FVCH,Chipinge Apt.,Chipinge,3720,small_airport,FVCH,"-20.206699, 32.6283"
ZW,BFO,FVCZ,Buffalo Range Apt.,Chiredzi,1421,medium_airport,FVCZ,"-21.008101, 31.5786"
ZW,VFA,FVFA,Victoria Falls Intl. Apt.,Victoria Falls,3490,medium_airport,FVFA,"-18.09589958190918, 25.839000701904297"
ZW,HRE,FVHA,Robert Gabriel Mugabe Intl. Apt.,Harare,4887,large_airport,FVRG,"-17.931801, 31.0928"
ZW,KAB,FVKB,Kariba Intl. Apt.,Kariba,1706,medium_airport,FVKB,"-16.5198, 28.885"
ZW,MJW,FVMH,Mahenye Apt.,Gonarezhou National Park,930,small_airport,FVMH,"-21.231, 32.3336"
ZW,UTA,FVMU,Mutare Apt.,Mutare,3410,small_airport,FVMU,"-18.997499465942, 32.627201080322"
ZW,MVZ,FVMV,Masvingo Intl. Apt.,Masvingo,3595,medium_airport,FVMV,"-20.0553, 30.8591"
ZW,GWE,FVTL,Gweru - Thornhill Air Base,Gweru,4680,medium_airport,FVTL,"-19.436718, 29.861945"
ZW,HWN,FVWN,Hwange National Park Apt.,Hwange,3543,medium_airport,FVWN,"-18.629899978637695, 27.020999908447266"
ZW,WKI,FVWT,Hwange (Town) Apt.,Hwange,2500,small_airport,FVWT,"-18.362967, 26.519791"
MW,CEH,FWCD,Chelinda Malawi Apt.,,7759,small_airport,FWCD,"-10.55, 33.799999"
MW,BLZ,FWCL,Chileka Intl. Apt.,Blantyre,2555,medium_airport,FWCL,"-15.679100036621094, 34.9739990234375"
MW,CMK,FWCM,Club Makokola Apt.,Club Makokola,1587,small_airport,FWCM,"-14.306483, 35.131477"
MW,DWA,FWDW,Dwangwa Apt.,Dwangwa,1605,medium_airport,FWDW,"-12.517527, 34.131877"
MW,KGJ,FWKA,Karonga Apt.,Karonga,1765,medium_airport,FWKA,"-9.953571, 33.893264"
MW,KBQ,FWKG,Kasungu Apt.,Kasungu,3470,small_airport,FWKG,"-13.0146, 33.468601"
MW,LLW,FWKI,Lilongwe Intl. Apt.,Lilongwe,4035,medium_airport,FWKI,"-13.7894001007, 33.78099823"
MW,LIX,FWLK,Likoma Island Apt.,Likoma Island,1600,small_airport,FWLK,"-12.079787, 34.736253"
MW,MAI,FWMG,Mangochi Apt.,Mangochi,1580,medium_airport,FWMG,"-14.483, 35.266998"
MW,MYZ,FWMY,Monkey Bay Apt.,Monkey Bay,1580,small_airport,FWMY,"-14.083600044299999, 34.9197006226"
MW,LMB,FWSM,Salima Apt.,Salima,1688,small_airport,FWSM,"-13.755893, 34.584188"
MW,ZZU,FWUU,Mzuzu Apt.,Mzuzu,4115,medium_airport,FWUU,"-11.4447, 34.011799"
LS,LEF,FXLK,Lebakeng Apt.,Lebakeng,6000,small_airport,FXLK,"-29.8908, 28.6556"
LS,LRB,FXLR,Leribe Apt.,Leribe,5350,small_airport,FXLR,"-28.8556, 28.052799"
LS,LES,FXLS,Lesobeng Apt.,Lesobeng,7130,small_airport,FXLS,"-29.755583, 28.357054"
LS,MSG,FXMA,Matsaile Apt.,Matsaile,6200,small_airport,FXMA,"-29.840562, 28.77668"
LS,MFC,FXMF,Mafeteng Apt.,Mafeteng,5350,small_airport,FXMF,"-29.8011, 27.243601"
LS,MKH,FXMK,Mokhotlong Apt.,Mokhotlong,7200,small_airport,FXMK,"-29.281799, 29.0728"
LS,MSU,FXMM,Moshoeshoe I Intl. Apt.,Maseru,5348,medium_airport,FXMM,"-29.462299346923828, 27.552499771118164"
LS,NKU,FXNK,Nkaus Apt.,Nkaus,5621,small_airport,FXNK,"-30.021699905396, 28.196899414062"
LS,PEL,FXPG,Pelaneng Apt.,Pelaneng,7200,small_airport,FXPG,"-29.088056, 28.497222"
LS,UTG,FXQG,Quthing Apt.,Quthing,5350,small_airport,FXQG,"-30.407499, 27.6933"
LS,UNE,FXQN,Qacha's Nek Apt.,Qacha's Nek,6100,small_airport,FXQN,"-30.1117, 28.6719"
LS,SHK,FXSH,Sehonghong Apt.,Sehonghong,6500,small_airport,FXSH,"-29.731088, 28.767945"
LS,SKQ,FXSK,Sekakes Apt.,Sekakes,5700,small_airport,FXSK,"-30.0389, 28.3703"
LS,SOK,FXSM,Semonkong Apt.,Semonkong,7200,small_airport,FXSM,"-29.8386, 28.059999"
LS,SHZ,FXSS,Seshutes Apt.,Seshutes,7000,small_airport,FXSS,"-29.267599, 28.552299"
LS,THB,FXTA,Thaba-Tseka Apt.,Thaba-Tseka,7500,small_airport,FXTA,"-29.5228, 28.615801"
LS,TKO,FXTK,Tlokoeng Apt.,Tlokoeng,7000,small_airport,FXTK,"-29.233, 28.882999"
NA,AIW,FYAA,Ai-Ais Apt.,Ai-Ais,2000,small_airport,FYAA,"-27.995, 17.5966"
NA,ADI,FYAR,Arandis Apt.,Arandis,1905,medium_airport,FYAR,"-22.461875, 14.979322"
NA,GOG,FYGB,Gobabis Apt.,Gobabis,4731,small_airport,FYGB,"-22.5044, 18.973101"
NA,GFY,FYGF,Grootfontein Apt.,Grootfontein,4636,medium_airport,FYGF,"-19.6022, 18.1227"
NA,HAL,FYHI,Halali Apt.,Halali,3639,small_airport,FYHI,"-19.0285, 16.4585"
NA,KAS,FYKB,Karasburg Apt.,Karasburg,3275,small_airport,FYKB,"-28.0297, 18.7385"
NA,MPA,FYKM,Katima Mulilo Apt.,Mpacha,3144,medium_airport,FYKM,"-17.634258, 24.176688"
NA,KMP,FYKT,Keetmanshoop Apt.,Keetmanshoop,3506,medium_airport,FYKT,"-26.539801, 18.111401"
NA,LHU,FYLS,Lianshulu Apt.,Lianshulu Lodge,3143,small_airport,FYLS,"-18.116495, 23.39346"
NA,LUD,FYLZ,Luderitz Apt.,Luderitz,457,medium_airport,FYLZ,"-26.687400817871094, 15.242899894714355"
NA,MJO,FYME,Mount Etjo Apt.,Mount Etjo Safari Lodge,5000,small_airport,FYME,"-21.0233001709, 16.4528007507"
NA,MQG,FYMG,Midgard Apt.,Midgard,5125,small_airport,FYMG,"-22.0106, 17.37"
NA,OKU,FYMO,Mokuti Lodge Apt.,Mokuti Lodge,3665,small_airport,FYMO,"-18.812799, 17.059401"
NA,NNI,FYNA,Namutoni Apt.,Namutoni,3579,small_airport,FYNA,"-18.8064, 16.9272"
NA,OND,FYOA,Ondangwa Apt.,Ondangwa,3599,medium_airport,FYOA,"-17.878201, 15.9526"
NA,OMG,FYOE,Omega Apt.,Omega,3346,small_airport,FYOE,"-18.0303, 22.189699"
NA,OMD,FYOG,Oranjemund Apt.,Oranjemund,14,medium_airport,FYOG,"-28.5847, 16.446699"
NA,OKF,FYOO,Okaukuejo Apt.,Okaukuejo,3911,small_airport,FYOO,"-19.1492, 15.9119"
NA,OPW,FYOP,Opuwa Apt.,Opuwa,3770,small_airport,FYOP,"-18.061424, 13.85047"
NA,OHI,FYOS,Oshakati Apt.,Oshakati,3616,small_airport,FYOS,"-17.797, 15.6993"
NA,OTJ,FYOW,Otjiwarongo Apt.,Otjiwarongo,4859,small_airport,FYOW,"-20.4347, 16.660801"
NA,NDU,FYRU,Rundu Apt.,Rundu,3627,medium_airport,FYRU,"-17.956499099731, 19.719400405884"
NA,RHN,FYSA,Skorpion Mine Apt.,Rosh Pinah,1870,small_airport,FYSA,"-27.8764, 16.6478"
NA,SWP,FYSM,Swakopmund Municipal Aerodrome,Swakopmund,207,small_airport,FYSM,"-22.6619, 14.5681"
NA,SZM,FYSS,Sesriem Airstrip,,2454,small_airport,FYSS,"-24.512800216675, 15.746700286865"
NA,TCY,FYTE,Terrace Bay Apt.,Terrace Bay,32,small_airport,FYTE,"-19.9713, 13.0249"
NA,TSB,FYTM,Tsumeb Apt.,Tsumeb,4353,medium_airport,FYTM,"-19.26189994812, 17.732500076294"
NA,WVB,FYWB,Walvis Bay Apt.,Walvis Bay,299,medium_airport,FYWB,"-22.9799, 14.6453"
NA,ERS,FYWE,Eros Apt.,Windhoek,5575,medium_airport,FYWE,"-22.612199783325195, 17.080400466918945"
NA,WDH,FYWH,Hosea Kutako Intl. Apt.,Windhoek,5640,large_airport,FYWH,"-22.4799, 17.4709"
CD,FIH,FZAA,Ndjili Intl. Apt.,Kinshasa,1027,large_airport,FZAA,"-4.38575, 15.4446"
CD,NLO,FZAB,Ndolo Apt.,N'dolo,915,medium_airport,FZAB,"-4.32666015625, 15.327500343323"
CD,MNB,FZAG,Muanda Apt.,Muanda,89,small_airport,FZAG,"-5.930637, 12.351334"
CD,BOA,FZAJ,Boma Apt.,Boma,26,small_airport,FZAJ,"-5.854, 13.064"
CD,LZI,FZAL,Luozi Apt.,Luozi,722,small_airport,FZAL,"-4.943881, 14.123337"
CD,MAT,FZAM,Tshimpi Apt.,Matadi,1115,small_airport,FZAM,"-5.79961, 13.4404"
CD,NKL,FZAR,N'Kolo-Fuma Apt.,N'Kolo-Fuma,1476,small_airport,FZAR,"-5.421, 14.8169"
CD,INO,FZBA,Inongo Apt.,Inongo,1040,small_airport,FZBA,"-1.94722, 18.285801"
CD,NIO,FZBI,Nioki Apt.,Nioki,1043,small_airport,FZBI,"-2.717453, 17.685735"
CD,FDU,FZBO,Bandundu Apt.,Bandundu,1063,medium_airport,FZBO,"-3.31132, 17.381701"
CD,KRZ,FZBT,Kiri Apt.,Kiri,1013,small_airport,FZBT,"-1.499806, 18.928456"
CD,KKW,FZCA,Kikwit Apt.,Kikwit,1572,medium_airport,FZCA,"-5.03577, 18.785601"
CD,IDF,FZCB,Idiofa Apt.,Idiofa,2300,small_airport,FZCB,"-4.970605, 19.57867"
CD,LUS,FZCE,Lusanga Apt.,Lusanga,1365,small_airport,FZCE,"-4.8, 18.716999"
CD,MSM,FZCV,Masi Manimba Apt.,Masi Manimba,1952,small_airport,FZCV,"-4.783, 17.85"
CD,MDK,FZEA,Mbandaka Apt.,Mbandaka,1040,medium_airport,FZEA,"0.0226000007242, 18.2887001038"
CD,BSU,FZEN,Basankusu Apt.,Basankusu,1217,small_airport,FZEN,"1.22472, 19.7889"
CD,LIE,FZFA,Libenge Apt.,Libenge,1125,small_airport,FZFA,"3.626584, 18.638477"
CD,BDT,FZFD,Gbadolite Apt.,Gbadolite,1509,medium_airport,FZFD,"4.252745, 20.975271"
CD,GMA,FZFK,Gemena Apt.,Gemena,1378,medium_airport,FZFK,"3.23537, 19.771299"
CD,KLI,FZFP,Kotakoli Airbase,Kotakoli,1801,small_airport,FZFP,"4.156991, 21.66667"
CD,BMB,FZFU,Bumba Apt.,Bumba,,small_airport,FZFU,"2.183261, 22.479572"
CD,LIQ,FZGA,Lisala Apt.,Lisala,1509,medium_airport,FZGA,"2.17066, 21.496901"
CD,BNB,FZGN,Boende Apt.,Boende,1168,small_airport,FZGN,"-0.286652, 20.883551"
CD,IKL,FZGV,Ikela Apt.,Ikela,1283,small_airport,FZGV,"-1.048109, 23.372501"
CD,FKI,FZIC,Bangoka Intl. Apt.,Kisangani,1417,medium_airport,FZIC,"0.481638997793, 25.3379993439"
CD,YAN,FZIR,Yangambi Apt.,Yangambi,1378,small_airport,FZIR,"0.783, 24.466999"
CD,IRP,FZJH,Matari Apt.,Isiro,2438,medium_airport,FZJH,"2.82761, 27.588301"
CD,BUX,FZKA,Bunia Apt.,Bunia,4045,medium_airport,FZKA,"1.565743, 30.220685"
CD,BZU,FZKJ,Buta Zega Apt.,Buta,1378,medium_airport,FZKJ,"2.818058, 24.793997"
CD,BKY,FZMA,Bukavu Kavumu Apt.,Kamakombe,5643,medium_airport,FZMA,"-2.30898, 28.8088"
CD,RUE,FZMB,Rughenda Airfield,Butembo,5757,small_airport,FZMB,"0.117142, 29.312992"
CD,GOM,FZNA,Goma Intl. Apt.,Goma,5089,medium_airport,FZNA,"-1.66617, 29.237929"
CD,BNC,FZNP,Beni Apt.,Beni,3517,small_airport,FZNP,"0.575, 29.4739"
CD,KND,FZOA,Kindu Apt.,Kindu,1630,medium_airport,FZOA,"-2.91917991638, 25.915399551399997"
CD,KLY,FZOD,Kinkungwa Apt.,Kalima,1808,small_airport,FZOD,"-2.578, 26.733999"
CD,PUN,FZOP,Punia Apt.,Punia,1742,small_airport,FZOP,"-1.390698, 26.348146"
CD,FBM,FZQA,Lubumbashi Intl. Apt.,Lubumbashi,4295,medium_airport,FZQA,"-11.5913000107, 27.5308990479"
CD,KEC,FZQG,Kasenga Apt.,Kasenga,3146,small_airport,FZQG,"-10.35, 28.632999"
CD,KWZ,FZQM,Kolwezi Apt.,Kolwezi,5007,medium_airport,FZQM,"-10.7659, 25.505699"
CD,MNO,FZRA,Manono Apt.,Manono,2077,small_airport,FZRA,"-7.28889, 27.3944"
CD,BDV,FZRB,Moba Apt.,Moba,2953,small_airport,FZRB,"-7.08488, 29.737072"
CD,FMI,FZRF,Kalemie Apt.,Kalemie,2569,medium_airport,FZRF,"-5.87556, 29.25"
CD,KBO,FZRM,Kabalo Apt.,Kabalo,1840,small_airport,FZRM,"-6.083, 26.917"
CD,KOO,FZRQ,Kongolo Apt.,Kongolo,1850,small_airport,FZRQ,"-5.393898, 26.989932"
CD,KMN,FZSB,Kamina City Apt.,Kamina,3475,small_airport,FZSB,"-8.728878, 24.991407"
CD,KAP,FZSK,Kapanga Apt.,Kapanga,3025,small_airport,FZSK,"-8.371157, 22.647457"
CD,KNM,FZTK,Kaniama Apt.,Kaniama,2772,small_airport,FZTK,"-7.599343, 24.158592"
CD,KGA,FZUA,Kananga Apt.,Kananga,2139,medium_airport,FZUA,"-5.90005, 22.4692"
CD,LZA,FZUG,Luiza Apt.,Luiza,2890,small_airport,FZUG,"-7.189971, 22.39254"
CD,TSH,FZUK,Tshikapa Apt.,Tshikapa,1595,small_airport,FZUK,"-6.43833, 20.794701"
CD,LJA,FZVA,Lodja Apt.,Lodja,1647,small_airport,FZVA,"-3.462745, 23.615162"
CD,LBO,FZVI,Lusambo Apt.,Lusambo,1407,small_airport,FZVI,"-4.96167, 23.3783"
CD,MEW,FZVM,Mweka Apt.,Mweka,1968,small_airport,FZVM,"-4.855027, 21.541786"
CD,BAN,FZVR,Basongo Apt.,Basongo,1640,small_airport,FZVR,"-4.315802, 20.414891"
CD,PFR,FZVS,Ilebo Apt.,Ilebo,1450,small_airport,FZVS,"-4.329919, 20.590124"
CD,MJM,FZWA,Mbuji Mayi Apt.,Mbuji Mayi,2221,medium_airport,FZWA,"-6.121240139010001, 23.569000244099996"
CD,KBN,FZWT,Tunta Apt.,Kabinda,2766,small_airport,FZWT,"-6.120761, 24.546204"
GA,AKE,GA-AKE,Akieni Apt.,Akieni,1660,small_airport,FOGA,"-1.13967001438, 13.9035997391"
GA,GAX,GA-GAX,Gamba Apt.,Gamba,30,small_airport,FOGX,"-2.785278, 10.047222"
US,GAB,GAB,Gabbs Apt.,Gabbs,4700,small_airport,KGAB,"38.923173, -117.9572"
ML,BKO,GABS,Modibo Keita Intl. Apt.,Bamako,1247,large_airport,GABS,"12.5335, -7.94994"
ML,GUD,GAGM,Goundam Apt.,Goundam,866,small_airport,GAGM,"16.358426, -3.604536"
ML,GAQ,GAGO,Gao Apt.,,870,medium_airport,GAGO,"16.2484, -0.005456"
ML,KNZ,GAKA,Kenieba Apt.,Kenieba,449,small_airport,GAKA,"12.833, -11.25"
ML,KTX,GAKO,Koutiala Apt.,Koutiala,1240,small_airport,GAKO,"12.383000373840332, -5.4670000076293945"
ML,KYS,GAKY,Kayes Dag Dag Apt.,,164,medium_airport,GAKD,"14.4812, -11.4044"
ML,MZI,GAMB,Mopti Ambodédjo Intl. Apt.,Sévaré,906,medium_airport,GAMB,"14.5128, -4.07956"
ML,NRM,GANK,Nara Apt.,Nara,889,small_airport,GANK,"15.22913, -7.261965"
ML,NIX,GANR,Nioro du Sahel Apt.,Nioro du Sahel,778,small_airport,GANR,"15.2381, -9.57611"
ML,KSS,GASK,Sikasso Apt.,Sikasso,1378,small_airport,GASK,"11.328611, -5.684722"
ML,TOM,GATB,Timbuktu Apt.,Timbuktu,863,medium_airport,GATB,"16.730499, -3.00758"
ML,EYL,GAYE,Yélimané Apt.,Yélimané,325,small_airport,GAYE,"15.123682, -10.571177"
PG,GAZ,GAZ,Guasopa Apt.,Woodlark (Muyua) Island,10,small_airport,AYGJ,"-9.225918, 152.944352"
GM,BJL,GBYD,Banjul Intl. Apt.,Banjul,95,large_airport,GBYD,"13.338, -16.652201"
ES,FUE,GCFV,Fuerteventura Apt.,El Matorral,85,large_airport,GCFV,"28.4527, -13.8638"
ES,GMZ,GCGM,La Gomera Apt.,Alajero - La Gomera Island,716,small_airport,GCGM,"28.0296, -17.2146"
ES,VDE,GCHI,El Hierro Apt.,El Hierro Island,103,medium_airport,GCHI,"27.8148, -17.8871"
ES,SPC,GCLA,La Palma Apt.,Sta Cruz de la Palma - La Palma Island,107,medium_airport,GCLA,"28.626499, -17.7556"
ES,LPA,GCLP,Gran Canaria Apt.,Gran Canaria Island,78,large_airport,GCLP,"27.9319, -15.3866"
ES,ACE,GCRR,César Manrique-Lanzarote Apt.,San Bartolomé,46,large_airport,GCRR,"28.945499, -13.6052"
ES,TFS,GCTS,Tenerife Sur Apt.,Tenerife,209,large_airport,GCTS,"28.0445, -16.5725"
ES,TFN,GCXO,Tenerife Norte-Ciudad de La Laguna Apt.,Tenerife,2076,medium_airport,GCXO,"28.4827, -16.341499"
ES,MLN,GEML,Melilla Apt.,Melilla,156,medium_airport,GEML,"35.2798, -2.95626"
PG,GEW,GEW,Gewoia Apt.,Gewoia,340,small_airport,AYGC,"-9.2263, 148.4949"
GF,OYC,GF-0004,Camopi Apt.,Camopi,220,small_airport,SOOC,"3.172847, -52.336142"
SL,KBS,GFBO,Bo Apt.,Bo,328,medium_airport,GFBO,"7.9444, -11.761"
US,GFD,GFD,Pope Field,Greenfield,895,small_airport,KGFD,"39.790715, -85.735019"
SL,GBK,GFGK,Gbangbatok Apt.,Gbangbatok,75,small_airport,GFGK,"7.812535, -12.377815"
SL,HGS,GFHA,Hastings Apt.,Freetown,60,small_airport,GFHA,"8.394348, -13.128891"
SL,KBA,GFKB,Kabala Apt.,Kabala,1012,small_airport,GFKB,"9.638322913429999, -11.5155601501"
SL,KEN,GFKE,Kenema Apt.,Kenema,485,medium_airport,GFKE,"7.896364, -11.174126"
SL,FNA,GFLL,Lungi Intl. Apt.,Freetown (Lungi-Town),84,large_airport,GFLL,"8.61644, -13.1955"
SL,WYE,GFYE,Yengema Apt.,Yengema,1300,medium_airport,GFYE,"8.610469818115234, -11.04539966583252"
GW,BQE,GGBU,Bubaque Apt.,Bubaque,,small_airport,GGBU,"11.297356, -15.838079"
GW,OXB,GGOV,Osvaldo Vieira Intl. Apt.,Bissau,129,medium_airport,GGOV,"11.894800186157227, -15.65369987487793"
LR,UCN,GLBU,Buchanan Apt.,Buchanan,41,small_airport,GLBU,"5.905503, -10.058262"
LR,CPA,GLCP,Cape Palmas Apt.,Harper,20,small_airport,GLCP,"4.3790202140808105, -7.6969499588012695"
LR,SNI,GLGE,Greenville/Sinoe Apt.,Greenville,10,small_airport,GLGE,"5.032124, -9.064236"
LR,MLW,GLMR,Spriggs Payne Apt.,Monrovia,25,medium_airport,GLMR,"6.28906, -10.7587"
LR,NIA,GLNA,Nimba Apt.,Nimba,1632,small_airport,GLNA,"7.494459, -8.584514"
PG,GLP,GLP,Gulgubip Apt.,Gulgubip,4900,small_airport,AYUP,"-5.2808, 141.5411"
LR,ROB,GLRB,Roberts Intl. Apt.,Monrovia,31,large_airport,GLRB,"6.23379, -10.3623"
LR,SAZ,GLST,Sasstown Apt.,Sasstown,6,small_airport,GLST,"4.681845, -8.434668"
LR,THC,GLTN,Tchien Apt.,Zwedru,790,small_airport,GLTN,"6.04565, -8.138723"
LR,VOI,GLVA,Voinjama Apt.,Voinjama,1400,small_airport,GLVA,"8.32347, -9.769249"
MA,AGA,GMAD,Al Massira Apt.,Agadir (Temsia),250,medium_airport,GMAD,"30.322478, -9.412003"
MA,TTA,GMAT,Tan Tan Apt.,Tan Tan,653,medium_airport,GMAT,"28.448200225830078, -11.161299705505371"
MA,UAR,GMFB,Bouarfa Apt.,Bouarfa,3630,medium_airport,GMFB,"32.514306, -1.983056"
MA,FEZ,GMFF,Fes Saïss Intl. Apt.,Saïss,1900,medium_airport,GMFF,"33.927299, -4.97796"
MA,ERH,GMFK,Moulay Ali Cherif Apt.,Errachidia,3428,medium_airport,GMFK,"31.9475002289, -4.39833021164"
MA,MEK,GMFM,Bassatine Apt.,Meknes,1890,medium_airport,GMFM,"33.879101, -5.51512"
MA,OUD,GMFO,Oujda Angads Apt.,Ahl Angad,1535,medium_airport,GMFO,"34.789558, -1.926041"
EH,SMW,GMMA,Smara Apt.,Smara,350,medium_airport,GMMA,"26.731987, -11.683655"
MA,GMD,GMMB,Ben Slimane Apt.,Ben Slimane,627,small_airport,GMMB,"33.655399, -7.22145"
MA,BEM,GMMD,Beni Mellal Apt.,Oulad Yaich,1694,small_airport,GMMD,"32.401895, -6.315905"
MA,RBA,GMME,Rabat-Salé Apt.,Rabat,276,medium_airport,GMME,"34.051498, -6.75152"
EH,VIL,GMMH,Dakhla Apt.,Dakhla,36,medium_airport,GMMH,"23.7183, -15.932"
MA,ESU,GMMI,Essaouira-Mogador Apt.,Essaouira,384,medium_airport,GMMI,"31.397499, -9.68167"
EH,EUN,GMML,Hassan I Apt.,El Aaiún,207,medium_airport,GMML,"27.142467, -13.224947"
MA,CMN,GMMN,Mohammed V Intl. Apt.,Casablanca,656,large_airport,GMMN,"33.3675, -7.58997"
MA,NDR,GMMW,Nador Al Aaroui Intl. Apt.,Al Aaroui,574,medium_airport,GMMW,"34.9888, -3.02821"
MA,RAK,GMMX,Menara Apt.,Marrakech,1545,medium_airport,GMMX,"31.606899261499997, -8.03629970551"
MA,NNA,GMMY,Kenitra Air Base,Kenitra,16,medium_airport,GMMP,"34.298901, -6.59588"
MA,OZZ,GMMZ,Ouarzazate Apt.,Ouarzazate,3782,medium_airport,GMMZ,"30.9391002655, -6.909430027010001"
CN,GMQ,GMQ,Golog Maqên Apt.,Golog (Maqên),12426,medium_airport,ZLGL,"34.418066, 100.301144"
MA,AHU,GMTA,Cherif Al Idrissi Apt.,Al Hoceima,95,medium_airport,GMTA,"35.177101135253906, -3.83951997756958"
MA,TTU,GMTN,Sania Ramel Apt.,Tétouan,10,medium_airport,GMTN,"35.594299, -5.32002"
MA,TNG,GMTT,Tangier Ibn Battuta Apt.,Tangier,62,medium_airport,GMTT,"35.731741, -5.921459"
US,GNU,GNU,Goodnews Apt.,Goodnews,15,small_airport,GNU,"59.117561, -161.575241"
SN,DSS,GOBD,Blaise Diagne Intl. Apt.,Dakar,290,large_airport,GOBD,"14.67, -17.073333"
PG,GOC,GOC,Gora Airstrip,Gora,2497,small_airport,AYGX,"-9.0021, 148.2364"
SN,KDA,GODK,Kolda/Sare Bidji Apt.,Kolda,121,small_airport,GOGK,"12.8985, -14.9681"
SN,ZIG,GOGG,Ziguinchor Apt.,Ziguinchor,75,medium_airport,GOGG,"12.5556, -16.281799"
SN,CSK,GOGS,Cap Skirring Apt.,Cap Skirring,52,medium_airport,GOGS,"12.39533, -16.748"
SN,KLC,GOOK,Kaolack Apt.,Kaolack,26,medium_airport,GOOK,"14.146900177001953, -16.051300048828125"
SN,DKR,GOOY,Léopold Sédar Senghor Intl. Apt.,Dakar,85,medium_airport,GOOY,"14.7397, -17.4902"
SN,MAX,GOSM,Ouro Sogui Apt.,Ouro Sogui,85,medium_airport,GOSM,"15.5936, -13.3228"
SN,POD,GOSP,Podor Apt.,Podor,20,small_airport,GOSP,"16.678155, -14.964957"
SN,RDT,GOSR,Richard Toll Apt.,Richard Toll,20,small_airport,GOSR,"16.437816, -15.656376"
SN,XLS,GOSS,Saint Louis Apt.,Saint Louis,9,medium_airport,GOSS,"16.049814, -16.461039"
SN,BXE,GOTB,Bakel Apt.,Bakel,98,medium_airport,GOTB,"14.847299575805664, -12.468299865722656"
SN,KGG,GOTK,Kédougou Apt.,Kédougou,584,medium_airport,GOTK,"12.57229995727539, -12.22029972076416"
SN,SMY,GOTS,Simenti Apt.,Simenti,171,small_airport,GOTS,"13.046799659729004, -13.29539966583252"
SN,TUD,GOTT,Tambacounda Apt.,Tambacounda,161,medium_airport,GOTT,"13.736800193786621, -13.65310001373291"
MR,AEO,GQNA,Aioun el Atrouss Apt.,Aioun El Atrouss,951,small_airport,GQNA,"16.711299896240234, -9.637880325317383"
MR,OTL,GQNB,Boutilimit Apt.,Boutilimit,121,small_airport,GQNB,"17.52832, -14.71412"
MR,THI,GQNC,Tichitt Apt.,Tichitt,561,small_airport,GQNC,"18.433942, -9.486411"
MR,TIY,GQND,Tidjikja Apt.,Tidjikja,1342,small_airport,GQND,"18.570101, -11.4235"
MR,BGH,GQNE,Abbaye Apt.,Boghe,66,small_airport,GQNE,"16.63331413269043, -14.200000762939453"
MR,KFA,GQNF,Kiffa Apt.,Kiffa,430,small_airport,GQNF,"16.59, -11.4062"
MR,TMD,GQNH,Timbedra Apt.,Timbedra,692,small_airport,GQNH,"16.233671, -8.163464"
MR,EMN,GQNI,Néma Apt.,Néma,745,small_airport,GQNI,"16.622, -7.3166"
MR,AJJ,GQNJ,Akjoujt Apt.,Akjoujt,403,small_airport,GQNJ,"19.727998, -14.377214"
MR,KED,GQNK,Kaédi Apt.,Kaédi,75,small_airport,GQNK,"16.1595, -13.5076"
MR,MOM,GQNL,Letfotar Apt.,Moudjeria,256,small_airport,GQNL,"17.75, -12.5"
MR,NKC,GQNO,Nouakchott–Oumtounsy Intl. Apt.,Nouakchott,9,large_airport,GQNO,"18.31, -15.969722"
MR,SEY,GQNS,Sélibaby Apt.,Sélibaby,219,small_airport,GQNS,"15.179699897766113, -12.207300186157227"
MR,THT,GQNT,Tamchakett Apt.,Tamchakett,620,small_airport,GQNT,"17.23157, -10.77923"
MR,ATR,GQPA,Atar Intl. Apt.,Atar,734,medium_airport,GQPA,"20.506799697875977, -13.04319953918457"
MR,FGD,GQPF,Fderik Apt.,Fderik,961,small_airport,GQPF,"22.673551, -12.729262"
MR,NDB,GQPP,Nouadhibou Intl. Apt.,Nouadhibou,24,medium_airport,GQPP,"20.9330997467041, -17.030000686645508"
MR,OUZ,GQPZ,Tazadit Apt.,Zouérate,1119,small_airport,GQPZ,"22.757345, -12.482228"
US,GMT,GSZ,Granite Mountain Air Station,Granite Mountain,1313,small_airport,PAGZ,"65.40209961, -161.2810059"
GT,CIQ,GT-0001,Chiquimula Apt.,Chiquimula,1484,small_airport,MGCQ,"14.83092, -89.520938"
GT,DON,GT-0002,Dos Lagunas Apt.,Dos Lagunas,1057,small_airport,MGDL,"17.6124, -89.6884"
GT,PCG,GT-0004,Paso Caballos Apt.,Paso Caballos,213,small_airport,MGPC,"17.2639007568, -90.25630187990001"
GT,UAX,GT-0007,Uaxactun Apt.,Uaxactun,573,small_airport,MGUX,"17.393888, -89.632744"
GT,PKJ,GT-PKJ,Playa Grande Apt.,Playa Grande,577,small_airport,MGPG,"15.9975, -90.741699"
